stname,ctyname,aa_change,rtd_change,hisp_change,white_change
North Dakota,LaMoure County,0.0029267421999999996,1.4409826,0.0054008215,-0.007133309999999948
Texas,Lampasas County,0.0037615860000000043,1.3359401000000002,0.01860238,-0.014331870000000024
Nebraska,Lancaster County,-0.008292219999999961,0.7979066399999999,0.04214231800000001,-0.032809069999999885
Nevada,Lander County,0.0037888381999999993,1.9952523000000002,0.02220416,-0.02564394000000003
Oregon,Lane County,0.0081902085,2.6496150199999997,0.04433995900000001,-0.036950109999999814
Wisconsin,Langlade County,0.006561971199999999,0.99372374,0.002541500999999998,-0.013818630000000054
Georgia,Lanier County,-0.021668340000000008,0.7788644,0.009865615000000001,0.011776809999999971
Michigan,Lapeer County,0.0012883899999999986,1.2947682,0.005478780999999995,-0.006097319999999962
Indiana,LaPorte County,0.005306420000000006,0.5118380100000001,0.009826113000000004,-0.010069129999999982
Wyoming,Laramie County,0.0011346360000000014,0.6195410000000001,0.014538599999999985,-0.004884840000000001
Colorado,Larimer County,0.002062079999999999,0.07615327000000005,0.007318690000000003,-0.009032610000000107
Kentucky,Larue County,-0.0017469310000000002,1.5841506,0.004775601000000001,-0.00283509000000004
Colorado,Las Animas County,0.004031228999999999,0.5336327799999999,0.00654372999999997,-0.015850309999999923
Illinois,LaSalle County,0.0070705920000000005,0.56865777,0.014266721999999996,-0.011898280000000039
Louisiana,LaSalle Parish,0.0014750499999999916,3.1323275000000006,0.006195291000000002,-0.006956399999999974
California,Lassen County,-0.006115972999999997,1.3188492999999997,0.010569019999999985,-0.003934090000000001
Idaho,Latah County,0.0021639235999999992,0.028956349999999964,0.007649191,-0.013104980000000044
Oklahoma,Latimer County,0.004986050299999999,1.7113681,0.009371207999999999,-0.035903089999999915
Alabama,Lauderdale County,-0.009858319999999976,1.5599892999999998,0.010962580999999999,-0.004982350000000135
Kentucky,Laurel County,-1.3352409999999992e-4,2.16188,0.002946606000000001,-0.0030596899999999483
South Carolina,Laurens County,0.008950050000000043,0.7289923000000007,0.008100401999999993,-0.019083259999999935
Texas,Lavaca County,-0.004455848999999998,2.912446,0.02718242999999998,-0.00237387
Illinois,Lawrence County,0.021165444300000003,17.589731399999998,0.04802215840000004,-0.07976413000000093
Oklahoma,Le Flore County,0.0013564120000000013,1.8518438000000006,0.001225531000000002,-0.016500529999999958
Minnesota,Le Sueur County,0.0040599676000000005,0.8943633,0.006891957999999997,-0.008588139999999966
New Mexico,Lea County,-7.505400000000495e-5,0.5664291000000001,0.06776357,-0.005460200000000026
Mississippi,Leake County,0.01116807000000003,0.0940802999999999,0.001734775000000001,-0.015131590000000028
Kansas,Leavenworth County,-0.0011997819999999965,0.4609240000000001,0.012411866,-0.0038853800000000493
Pennsylvania,Lebanon County,0.0068761650000000035,0.6661117000000001,0.032702336,-0.012597330000000073
Florida,Lee County,0.025667979400000096,8.849293920000001,0.0918269934,-0.09712898999999986
Michigan,Leelanau County,0.0026326482,0.12534091999999997,0.004944988000000004,-0.007360220000000028
Mississippi,Leflore County,0.017969249999999937,-0.048029219999999984,0.002194537,-0.020116809999999985
Pennsylvania,Lehigh County,0.015088326999999999,0.17834437000000003,0.04725868,-0.025565979999999988
Idaho,Lemhi County,0.0012342548,1.3386903000000001,0.009622168,-0.010615710000000056
Michigan,Lenawee County,0.003160389000000003,0.67592177,0.002105728000000001,-0.007226350000000048
North Carolina,Lenoir County,0.004468379999999994,0.07577010000000017,0.011486083000000008,-0.011301580000000033
Texas,Leon County,0.010655178999999959,3.08297647,0.015032296,-0.029532249999999927
Kentucky,Leslie County,0.0015060699,5.371703699999999,0.0027906004999999996,-0.0066312499999999774
Kentucky,Letcher County,0.0023834505000000002,2.6834414000000004,0.0028955955000000005,-0.006262360000000022
Florida,Levy County,-5.61065999999999e-4,0.9489980999999998,0.0068024990000000035,-0.0048289300000000646
Montana,Lewis and Clark County,0.0012212132000000001,0.2924542900000001,0.007694019,-0.005062099999999958
Tennessee,Lewis County,0.012713807199999996,13.585248499999997,0.043695998900000005,-0.08542950000000005
Virginia,Lexington city,-0.006201178000000002,-0.08640808,-0.0015499780000000005,-0.015845470000000028
South Carolina,Lexington County,0.005713789999999996,0.020681600000000078,0.003176626000000002,-0.013915360000000043
Montana,Liberty County,0.005798003709999944,4.455295110000001,0.08722137680000003,-0.02747060999999995
Ohio,Licking County,0.004136531999999998,0.48851789999999995,0.004404889000000002,-0.012310629999999989
Texas,Limestone County,0.006050150000000032,1.836565199999999,0.027464491000000008,-0.023008049999999836
Kentucky,Lincoln County,0.038861323999999975,30.181941930000008,0.183637638,-0.2140437499999983
Louisiana,Lincoln Parish,0.0029667600000000127,0.22274139999999987,0.004491485,-0.005711679999999997
Iowa,Linn County,0.020682088800000005,5.448814969999999,0.03063523700000001,-0.04853131000000044
Texas,Lipscomb County,0.006775654000000001,1.5335722,0.03017926000000004,-0.019075510000000073
Connecticut,Litchfield County,0.004362202000000001,0.4290221500000001,0.013668959000000001,-0.010913669999999986
Arkansas,Little River County,0.005638229999999994,0.7282763999999999,0.008925948,-0.01210879999999992
Texas,Live Oak County,0.005650907000000004,1.7152195000000003,0.04281541999999999,-0.013298689999999946
Illinois,Livingston County,0.008086319599999989,6.5523805,0.02630898000000001,-0.04139298000000036
Louisiana,Livingston Parish,0.012097348000000008,0.5486103,0.006385401000000002,-0.01670450000000001
Texas,Llano County,0.004893784,1.3113970000000004,0.022234806999999995,-0.011788250000000056
Illinois,Logan County,0.0066205104000000015,27.2271727,0.07158468690000003,-0.09743017999999992
Georgia,Long County,0.0037917199999999984,0.28569599999999995,-0.008240499999999998,-0.017121729999999946
Arkansas,Lonoke County,0.0013933520000000005,0.6345833000000001,0.011151910000000001,-0.007677249999999969
Ohio,Lorain County,5.417909999999998e-4,0.30537479999999995,0.013226479,-0.0074254900000000346
New Mexico,Los Alamos County,0.0042553109,-0.26558602,0.031513030000000025,-0.017461240000000045
California,Los Angeles County,-0.003293625999999994,-0.10423853999999999,0.006807500000000022,-0.008098959999999988
Tennessee,Loudon County,0.003180568,0.9693982999999999,0.015436858000000012,-0.009750240000000021
Virginia,Loudoun County,0.0019252669999999944,-0.15225601,0.011166419999999996,-0.043253539999999924
Iowa,Louisa County,-0.011740162199999987,1.46733708,0.0017295800000000083,-0.03039031999999997
Nebraska,Loup County,0.0032878511999999997,3.2175385999999997,0.010274535000000001,-0.006575699999999962
Oklahoma,Love County,0.003680230999999999,1.9158442,0.0372362,-0.022776250000000053
Texas,Loving County,0.025641026,8.9166665,-0.022930989999999984,0.014592469999999969
Alabama,Lowndes County,0.0105322699999999,0.3197288900000004,0.0198822825,-0.026546870000000222
Texas,Lubbock County,-9.257299999999857e-5,0.16785400000000017,0.031549899999999964,-0.0064356299999999145
Ohio,Lucas County,0.008981568799999978,1.34071593,0.016654376999999998,-0.02084695999999986
Michigan,Luce County,0.0020361200000000024,1.3275113,0.0037348680000000006,-0.008156830000000004
Georgia,Lumpkin County,0.005119658000000001,1.1132386000000003,0.0014646239999999977,-0.011398140000000057
New Mexico,Luna County,0.004305961999999998,0.19087246999999996,0.05153476999999995,-0.01567989999999997
Virginia,Lunenburg County,-0.012900059999999991,0.3658249,0.011011834999999998,0.00583839999999991
Pennsylvania,Luzerne County,0.015799558999999998,0.6569950900000001,0.042386646,-0.024669169999999907
Pennsylvania,Lycoming County,0.0012733449999999952,1.0889754999999999,0.006046364,-0.006531709999999968
South Dakota,Lyman County,0.00484209072,1.3885416,0.012661066999999998,-0.024839999999999973
Virginia,Lynchburg city,-0.011320300000000005,0.13150930000000005,0.009496090999999998,0.0046694299999999744
Texas,Lynn County,0.004016496000000001,1.4869461,0.003969369999999972,-0.011878370000000027
Minnesota,Lyon County,0.01841540080000001,6.535599000000001,0.04796981189999999,-0.0794239000000001
Michigan,Mackinac County,0.0231383103,0.7160667000000001,0.005353461,-0.01929373000000001
Michigan,Macomb County,0.029156604000000003,0.43562079,0.002707229999999998,-0.04058189000000001
Alabama,Macon County,-0.0018110993000000075,6.94152014,0.03198525679999997,-0.03897321000000087
Illinois,Macoupin County,0.001686671800000001,1.32301294,0.0033737487999999996,-0.005219929999999984
California,Madera County,-0.0023283660000000053,0.057931500000000025,0.03690404000000003,9.152299999999336e-4
Mississippi,Madison County,0.033730876299999935,15.255404570000003,0.15838209400000003,-0.1939055500000002
Louisiana,Madison Parish,0.016205550000000013,0.00806594000000005,0.005697068000000001,-0.019581830000000022
Kentucky,Magoffin County,9.391989999999997e-4,2.1065039,0.0031368996000000005,-0.0039652599999999705
Iowa,Mahaska County,0.004473055,1.4329302999999998,0.004783946000000001,-0.011680899999999994
Minnesota,Mahnomen County,0.0032511824,0.47854416,0.025109676999999997,-0.03621652000000003
Ohio,Mahoning County,-6.435800000000047e-4,0.36198122,0.010595701999999999,-0.005630140000000061
Oklahoma,Major County,0.003842066899999999,3.7698722,0.02105352299999999,-0.017785849999999992
Oregon,Malheur County,0.0028444100000000003,0.776103,0.014456179999999985,-0.005350060000000045
Virginia,Manassas city,0.0065993900000000105,-0.08800393000000006,0.04244897000000003,-0.022720930000000084
Virginia,Manassas Park city,0.0012969800000000031,-0.12253219000000004,0.06760851000000001,-0.021502860000000013
Florida,Manatee County,9.895560000000025e-4,0.278718,0.012884460000000014,-0.008183419999999941
Michigan,Manistee County,0.005364916999999997,0.6272573,0.004705240999999999,-0.011590600000000006
Wisconsin,Manitowoc County,0.0035721683000000002,0.74126689,0.006577988,-0.009019969999999988
Wisconsin,Marathon County,0.0015923241000000005,0.63905729,0.004839593,-0.01001906000000008
Alabama,Marengo County,-0.0015053200000000322,0.0011545400000000372,0.006716723999999997,-0.0026615600000000073
Arizona,Maricopa County,0.006490788999999997,-0.17636209999999997,0.011797009999999997,-0.02050244999999995
Missouri,Maries County,0.0047532607,2.7006465000000004,0.0048635745000000005,-0.01270163000000002
California,Marin County,-0.0021909099999999973,-0.059369120000000025,0.0036384500000000153,-0.005834640000000002
Wisconsin,Marinette County,0.0026573637,1.2127505699999999,0.0031469370000000007,-0.007066609999999973
South Carolina,Marion County,0.008744805200000094,17.344449689999998,0.11090876979999997,-0.13084324999999986
California,Mariposa County,0.0032161930999999996,0.36859929999999985,0.01724365900000001,-0.012929320000000022
South Carolina,Marlboro County,3.1090000000000284e-4,0.12849504,0.0050790720000000004,-0.008535320000000013
Michigan,Marquette County,3.394770000000012e-4,1.03562989,0.009465859000000007,-0.019617379999999907
Alabama,Marshall County,0.03791782879999994,15.33290323,0.14910092060000002,-0.1254586599999996
Indiana,Martin County,0.004294110600000067,11.323085659999998,0.0689093476,-0.04176742000000022
Virginia,Martinsville city,0.01517333999999998,0.04991751999999994,0.012461513,-0.02477303000000003
West Virginia,Mason County,0.00613612840000001,7.44113284,0.06521088359999999,-0.04190410000000089
Illinois,Massac County,-0.0022313190000000024,1.4873011999999999,0.009666830999999997,-0.005667740000000032
Texas,Matagorda County,-0.006223950000000006,0.6256461000000002,0.038987870000000036,0.001757690000000034
Virginia,Mathews County,-0.003058277000000012,0.4631900000000002,0.013276432,-0.005166290000000018
Hawaii,Maui County,0.0015777075,0.12084668999999998,0.011351739999999999,-0.007780019999999999
Tennessee,Maury County,-0.008137249999999999,0.8172071000000001,0.0072440130000000005,9.469299999999015e-4
Texas,Maverick County,0.0028257220999999997,9.68299999999922e-5,-0.005471470000000034,-0.013279860000000032
Oklahoma,Mayes County,0.0024595679999999997,1.5955582000000001,0.008187051999999997,-0.011824550000000045
Oklahoma,McClain County,0.0015853606000000003,1.3983795999999997,0.008924477,-0.010089809999999977
Montana,McCone County,0.0034668669,3.3357202999999997,0.008669164500000002,-0.02311664999999996
South Dakota,McCook County,0.0038410748999999998,1.5293277,0.020141323999999995,-0.018073140000000043
South Carolina,McCormick County,-0.024697599999999986,0.18521268000000002,0.005456768400000001,0.02038276
Kentucky,McCracken County,-0.0019913599999999976,0.5868982,0.0033765989999999975,-0.003309369999999978
Kentucky,McCreary County,0.0010246560000000057,4.306539600000001,0.004116232000000001,-0.004656309999999997
Texas,McCulloch County,0.0039855329999999994,2.1860892,0.01889822000000002,-0.0162466200000001
Oklahoma,McCurtain County,-0.006457022999999992,2.0315402,0.012921504,-0.030368389999999912
Missouri,McDonald County,0.0121355754,2.7245559,0.005080989999999994,-0.028894369999999947
Illinois,McDonough County,0.0022987800000000003,0.3923119599999999,2.047420000000008e-4,-0.008538000000000046
West Virginia,McDowell County,-0.009944063000000003,3.7450239900000004,0.014828808800000003,0.0010936299999999566
Georgia,McDuffie County,0.013998449999999996,0.11478229999999989,0.007368487999999999,-0.019654279999999913
North Dakota,McHenry County,0.006643669000000001,3.0637958500000004,0.021393201999999972,-0.020960740000000033
North Dakota,McIntosh County,-0.019646671000000004,4.5993704,0.021652248000000006,-0.00860272999999978
Pennsylvania,McKean County,0.0013241860000000015,1.4639236999999998,0.002976045,-0.005820579999999964
North Dakota,McKenzie County,0.0139346294,3.3929280000000004,0.05673199300000001,0.07414233999999997
New Mexico,McKinley County,4.637800999999992e-4,-0.009149819999999975,0.00971509000000001,-0.019221249999999995
North Dakota,McLean County,0.009178212199999994,4.348512960000001,0.018516286000000007,-0.03159255000000005
Texas,McLennan County,-0.001841430000000005,0.1483375,0.023936370000000012,-0.004207610000000028
Minnesota,McLeod County,0.0011229292,0.9769868000000002,0.01103722,-0.005132849999999967
Tennessee,McMinn County,-0.0019075719999999963,1.8413084,0.00931108,-0.002118109999999951
Texas,McMullen County,0.012257783999999999,8.319697,0.040263800000000016,-0.032356319999999994
Tennessee,McNairy County,-5.767899999999798e-5,1.9641406000000003,0.005059244999999999,-0.006370899999999957
South Dakota,McPherson County,0.003964436929999999,16.1260677,0.029796255799999997,-0.019914330000000202
Kentucky,Meade County,0.009712648299999994,5.5392489000000005,0.043329757000000024,-0.03352309000000009
Montana,Meagher County,0.0021943909,1.6832422999999999,0.005247221,-0.011327920000000047
North Carolina,Mecklenburg County,-0.012185430000000053,0.14404298999999976,0.012490664999999984,-0.010169450000000024
Michigan,Mecosta County,0.0031826890000000024,0.7534382000000002,0.0052882749999999985,-0.009243250000000036
Ohio,Medina County,0.005530714000000006,1.0973624000000006,0.02394555399999998,-0.01469052000000004
Minnesota,Meeker County,0.0021658041,1.2874123000000002,0.0068404789999999965,-0.008436800000000022
Ohio,Meigs County,0.005263968299999998,3.630423300000001,0.0077687,-0.014455200000000001
South Dakota,Mellette County,0.0019136107999999999,0.49604610000000005,0.023405509999999997,-0.011655710000000041
Texas,Menard County,0.0150953336,2.9865908,0.01180041909999996,-0.024947279999999905
California,Mendocino County,0.0013173102999999992,0.10808636999999999,0.02610367999999999,-0.008779760000000025
Kentucky,Menifee County,0.007648338000000001,1.96625609,0.0035421745999999997,-0.010154609999999953
Wisconsin,Menominee County,0.006333278899999999,1.2030377200000002,0.027622587000000004,-0.002610239999999875
California,Merced County,-0.0041107610000000044,-0.07370978000000006,0.04013425000000004,0.001175460000000017
Pennsylvania,Mercer County,0.01640388630000006,15.825636049999998,0.07064895400000001,-0.07892583999999925
Georgia,Meriwether County,4.027799999999915e-4,0.2569760000000001,0.005669765,-0.006193520000000063
Nebraska,Merrick County,0.002171425,2.4517427999999994,0.006410027999999998,-0.012651740000000022
New Hampshire,Merrimack County,0.004459913000000001,0.18274075,0.004697246999999998,-0.013627649999999991
Colorado,Mesa County,0.0016322806999999996,0.43410400000000005,0.010521809999999993,-0.005755070000000084
Kentucky,Metcalfe County,0.002217597,1.5516591000000002,0.0065768070000000005,-0.007886049999999978
Florida,Miami-Dade County,-0.009851990000000005,-0.18621622999999998,0.02934097999999996,0.008247560000000043
Ohio,Miami County,0.005347788999999992,3.992099399999999,0.015467947999999995,-0.021120419999999918
New Jersey,Middlesex County,0.012884141999999987,0.38593025999999986,0.05732569900000001,-0.08194814999999966
Texas,Midland County,1.1895899999998794e-4,0.40701129999999974,0.07053488100000005,-0.021847660000000158
Pennsylvania,Mifflin County,0.0018888805000000005,1.6019826,0.0035017420000000004,-0.0063194600000000545
Texas,Milam County,-0.00519056200000001,1.3890133,0.02953715999999998,-0.005423610000000023
Utah,Millard County,0.0023331388,4.136655299999999,0.0018579400000000024,-0.016112989999999994
Minnesota,Mille Lacs County,0.0028877137,1.0870759,0.009661106999999999,-0.009532810000000058
Arkansas,Miller County,-0.004367071599999828,4.432194000000001,0.02528384000000001,-0.011756250000000357
Texas,Mills County,0.005531082199999999,4.643108400000001,0.026081157999999993,-0.017052170000000144
Wisconsin,Milwaukee County,2.5677000000001726e-4,-0.031520570000000026,0.013984510000000006,-0.012549219999999917
South Dakota,Miner County,0.006370982900000001,1.5587364800000003,0.013044496,-0.016335129999999976
West Virginia,Mineral County,0.0035078763999999985,4.7299402,0.0684193223,-0.07435971999999946
West Virginia,Mingo County,7.206040000000032e-4,4.493883100000001,0.0032939417000000006,-0.005318880000000026
Idaho,Minidoka County,0.0018836916,1.0668018000000004,0.02634248,-0.006965219999999994
South Dakota,Minnehaha County,0.016412795,0.38824009000000004,0.007488392999999996,-0.027413609999999977
Michigan,Missaukee County,0.0017637398999999997,1.8994356000000001,0.007292405000000002,-0.011786219999999958
Missouri,Mississippi County,0.021890889999999996,1.3178696000000003,0.007907329999999997,-0.03147345999999995
Montana,Missoula County,0.0010073152,0.13756716000000002,0.005599187999999998,-0.012696570000000018
North Carolina,Mitchell County,-0.008977674699999993,5.820809590000001,0.05895668900000001,-0.031624560000000024
Alabama,Mobile County,0.009912409999999983,0.12456559999999994,0.004477735,-0.01430834000000003
California,Modoc County,0.003979653200000001,0.8037431000000002,0.008977679999999988,-0.011363630000000069
Colorado,Moffat County,0.0045670429,3.4560141999999994,0.009865640000000009,-0.015877180000000046
Arizona,Mohave County,0.0017189049999999997,1.3322412999999997,0.014361769999999996,-0.00834523999999992
Missouri,Moniteau County,0.0027925519999999968,2.1790805,0.009354129999999995,-0.005419790000000035
New Jersey,Monmouth County,-4.529729999999954e-4,0.13671499999999992,0.009803386999999997,-0.005713279999999932
California,Mono County,0.004325651999999999,1.9598000000009552e-4,0.003936980000000034,-0.027279849999999994
Iowa,Monona County,0.0015515155,1.4514603000000001,0.006862097000000001,-0.007860660000000075
West Virginia,Monongalia County,0.002084996999999998,0.32928529000000006,0.003783504,-0.013211250000000008
West Virginia,Monroe County,0.026438601299999975,17.995274479999996,0.13933184249999997,-0.13370727999999943
Texas,Montague County,0.0038723305,4.5934978,0.012387872000000008,-0.012267179999999933
Michigan,Montcalm County,-8.234269999999981e-4,1.1409090999999998,0.004048493,-0.0029529299999999647
California,Monterey County,-0.0017810949999999964,-0.04692574999999999,0.028894419999999976,0.0032602499999999646
Colorado,Montezuma County,0.0023017465,0.48313550000000016,0.014208869999999998,-0.01665616000000003
Iowa,Montgomery County,0.06195943309999974,12.689626480000005,0.17375148390000006,-0.2103517900000007
Michigan,Montmorency County,0.0021646028,1.5356764999999999,0.0029908769999999994,-0.007155899999999993
Pennsylvania,Montour County,0.002308434,0.49120169999999996,0.008444837,-0.018755609999999923
Colorado,Montrose County,0.0020809443999999996,0.7529606,0.008277119999999999,-0.005858959999999969
South Dakota,Moody County,0.0064363962000000005,0.75284073,0.026063843000000003,-0.022588790000000025
North Carolina,Moore County,0.008521213000000027,2.532452600000001,0.04130424399999999,-0.03924916999999972
New Mexico,Mora County,2.5084149999999965e-4,0.17048884000000003,-0.007536589999999954,-0.009337069999999947
Louisiana,Morehouse Parish,0.008073629999999998,0.008191899999999919,0.0037075244000000004,-0.012628970000000073
Ohio,Morgan County,0.023014011200000017,16.806974600000004,0.058127687799999994,-0.07939941999999967
Nebraska,Morrill County,7.019727000000002e-4,3.2481225,0.01866543000000001,-0.013369080000000033
Texas,Morris County,-8.702690000000901e-5,1.7578054000000005,0.04352568899999998,-0.03737270000000015
Minnesota,Morrison County,0.0024944809,2.0668125,0.005024321000000002,-0.007034360000000017
Oregon,Morrow County,0.0065735863999999995,2.4431427,0.04758828499999995,-0.018004300000000084
Kansas,Morton County,0.015257046299999999,3.864971699999999,0.062164288999999984,-0.03218161000000008
Texas,Motley County,0.003242214,6.358955300000001,0.020844820000000014,-0.01403547000000005
Illinois,Moultrie County,0.0018959236999999997,1.7071281999999999,0.004110243099999999,-0.006434260000000025
North Dakota,Mountrail County,0.0074253355000000005,1.16446373,0.039529257,0.013073800000000024
Minnesota,Mower County,0.014633001999999999,0.57671447,0.0067306899999999975,-0.044809160000000015
Kentucky,Muhlenberg County,0.0028567570000000014,1.8343927,0.0033408099999999996,-0.0080084799999999845
Oregon,Multnomah County,4.114289999999979e-4,-0.03648675000000001,0.004749099999999992,-0.013949149999999966
Oklahoma,Murray County,0.008336239700000001,5.836778509999999,0.04393613400000004,-0.039270999999999834
Iowa,Muscatine County,0.010763810999999998,0.41921659999999994,0.01767613999999998,-0.020339129999999983
Georgia,Muscogee County,0.010696680000000014,0.007326009999999994,0.012506670999999997,-0.018880460000000043
Michigan,Muskegon County,-0.0020692499999999947,0.42693114,0.008359853,-0.0035129200000000305
Ohio,Muskingum County,-4.984739999999988e-4,1.0037298,0.0032748212999999995,-0.0063088500000000325
Oklahoma,Muskogee County,-0.004274209999999987,0.5320689999999999,0.009096372999999998,-0.014233109999999938
Montana,Musselshell County,0.0040331923,3.4388497,0.004346043000000001,-0.023333249999999972
Texas,Nacogdoches County,2.3200000000000998e-6,0.39089980000000013,0.015585349999999998,-0.004743520000000001
Nebraska,Nance County,0.0015087591000000002,2.4547577000000005,0.007309215000000001,-0.005989669999999947
Massachusetts,Nantucket County,0.033263933999999995,-0.0010589400000000082,0.037990283000000014,-0.045647329999999986
California,Napa County,0.0019419009999999993,-0.05736205,0.01510497999999999,-0.017668429999999957
North Carolina,Nash County,0.02825755000000002,-0.023615299999999895,0.005560539999999989,-0.03305804999999995
New York,Nassau County,0.004966382999999991,0.6118305900000003,0.028955225,-0.028012979999999965
Louisiana,Natchitoches Parish,-0.0025337400000000065,0.09469859999999986,0.0048961809999999995,-0.0031199499999999825
Wyoming,Natrona County,0.003485865599999999,1.4896989,0.013812101999999993,-0.010303790000000035
Arizona,Navajo County,3.639664000000004e-4,-0.018240899999999893,0.0064478000000000035,-0.025937559999999915
Texas,Navarro County,-0.007363499999999995,0.9951496,0.028587189999999985,-0.0058286800000000305
Kentucky,Nelson County,-0.00900236800000001,2.0886098300000002,0.032228537999999994,-0.016196250000000134
Kansas,Nemaha County,0.0050394344000000025,3.997346600000001,0.018598467,-0.01758544999999989
Kansas,Neosho County,-6.35175e-4,1.2068116999999998,0.012773301,-0.006212410000000057
Mississippi,Neshoba County,0.0017152899999999804,0.1922018000000003,0.005367903,-0.01317066
Kansas,Ness County,0.001984784,3.4037761,0.025720551000000008,-0.012335539999999923
Arkansas,Nevada County,0.0026942225000000097,0.3297449800000001,0.020208900999999974,-0.011827950000000031
Delaware,New Castle County,0.012561650000000008,0.10760876999999996,0.009471752,-0.027495089999999944
North Carolina,New Hanover County,-0.008395779999999992,0.05715670000000017,0.001157621999999997,0.0030717900000000187
Connecticut,New Haven County,0.008602159999999998,0.15304512000000003,0.024999809999999983,-0.01838386000000003
Virginia,New Kent County,-0.005091709999999999,0.46139830000000015,0.009015244000000002,-2.689399999999953e-4
Connecticut,New London County,0.004457161000000001,0.21967351999999996,0.017983232000000002,-0.009302199999999927
Missouri,New Madrid County,4.7563000000000466e-4,1.3634241999999999,0.006144411000000001,-0.007303660000000045
New York,New York County,-0.004557399999999989,-0.04500633,0.005113780000000012,-0.008237959999999989
Michigan,Newaygo County,0.0010681900000000001,1.3431793,0.002000878999999997,-0.0026692200000000277
South Carolina,Newberry County,-0.0025240200000000157,0.1777150999999999,0.0012244430000000056,-0.004518209999999967
Rhode Island,Newport County,0.007138836999999995,0.042935130000000044,0.013495092,-0.012978370000000017
Virginia,Newport News city,0.005585759999999995,0.006702900000000067,0.012909189000000001,-0.01392505000000005
Arkansas,Newton County,0.0428592901,7.40174326,0.040843665,-0.08325535999999989
Idaho,Nez Perce County,0.0021993108000000006,0.7620094,0.009701999000000003,-0.010512230000000011
New York,Niagara County,0.0029959530000000095,0.48145048999999995,0.007083669000000001,-0.00975441999999993
Minnesota,Nicollet County,0.012060228999999999,0.26396393000000007,0.0055990739999999956,-0.020274759999999947
Kentucky,Nicholas County,0.004629204300000002,4.040234300000001,0.010620273299999997,-0.012279090000000048
Wyoming,Niobrara County,0.006498641999999999,5.536315,0.013506864,-0.02490431000000004
Indiana,Noble County,0.0034702475000000024,4.9036866,0.020029486700000015,-0.02323896000000003
Minnesota,Nobles County,0.010147827999999998,0.9096773,0.04508031999999998,-0.03126304999999996
Missouri,Nodaway County,0.004066670000000001,1.2834753,0.004089250000000001,-0.007135090000000011
Texas,Nolan County,0.0021633690000000053,1.1606393000000002,0.033879550000000036,-0.01623035000000006
Virginia,Norfolk city,-0.011148780000000025,-0.017055129999999974,0.011969663000000005,0.003838589999999975
Massachusetts,Norfolk County,0.011798538000000004,-0.14167237999999993,0.010325491,-0.038657779999999975
Minnesota,Norman County,0.004989796,0.7786217599999999,0.010224838,-0.019578039999999963
Pennsylvania,Northampton County,-0.014243961999999999,0.46686811999999955,0.04584205800000002,-0.012006379999999872
Pennsylvania,Northumberland County,-0.004609846999999945,1.5588408000000005,0.013498442,-0.006703020000000004
Virginia,Norton city,-0.0057685269999999955,1.6644503999999998,0.015045184999999996,0.0018774299999999577
Kansas,Norton County,0.0029570520000000017,2.7693708000000004,0.007032909000000004,-0.009761690000000045
Virginia,Nottoway County,0.0013052199999999958,0.2869267,0.003856257000000002,-0.008168040000000043
Oklahoma,Nowata County,0.0034982890000000016,2.3276196000000002,0.006313611,-0.0037448400000000825
Mississippi,Noxubee County,8.99500000000053e-4,-0.02712844999999997,0.0062788162000000005,-0.0057712500000000055
Nebraska,Nuckolls County,-1.6346900000000007e-4,2.6094574999999995,0.006521188000000001,-0.008344889999999938
Texas,Nueces County,1.9571500000000602e-4,-0.061612699999999965,0.02709496,-0.0071683500000000455
Nevada,Nye County,0.011784224999999999,1.2958090000000002,0.006654059999999989,-0.015593529999999967
Iowa,O'Brien County,0.0040895019,2.2809024,0.008607379999999998,-0.01094412999999994
Michigan,Oakland County,0.003608779999999978,0.09961103999999998,0.0054070049999999995,-0.023011499999999963
Tennessee,Obion County,1.5862999999999294e-4,1.8669716999999997,0.011050980000000002,-0.007854460000000008
New Jersey,Ocean County,0.0010539510000000044,0.5966419000000001,0.007611140000000002,-0.0038489699999999516
Michigan,Oceana County,0.005944421599999999,0.9043699000000001,0.01156836,-0.00943786000000002
South Carolina,Oconee County,4.718120000000159e-4,0.6843176,0.013774909000000016,-0.02135139999999991
Wisconsin,Oconto County,0.0018786609000000002,1.3704412400000001,0.0032434829999999984,-0.007741749999999992
Michigan,Ogemaw County,0.0012741029,1.30099272,0.006287290000000001,-0.007900059999999987
Illinois,Ogle County,0.0018156457,0.6148131000000001,0.010776027999999993,-0.00665439000000001
Georgia,Oglethorpe County,-0.004170380000000001,0.6693112999999999,0.004204250000000007,-0.003686720000000032
Indiana,Ohio County,0.0066703696000000035,4.8087265,0.004235729700000003,-0.015002139999999997
Texas,Ochiltree County,0.0052484848,-2.1412701,0.04625431000000002,-0.017152129999999932
Florida,Okaloosa County,0.006541371000000004,0.3644344999999998,0.02156762799999999,-0.013537589999999988
Washington,Okanogan County,0.004060302400000001,0.3702265,0.022182570000000013,-0.01971017999999991
Florida,Okeechobee County,0.005705029,0.8829959999999999,0.01381481000000001,-0.012331129999999968
Oklahoma,Okfuskee County,-0.006432876000000004,1.1834363,0.010453728999999998,-0.012340730000000022
Oklahoma,Oklahoma County,6.179400000000113e-4,-0.14955190000000007,0.019952079999999983,-0.01143741999999992
Oklahoma,Okmulgee County,-0.0044544710000000015,0.6300538999999998,0.007525929000000001,-0.013646009999999986
